product_id,name,category,color,material,price,currency,description,image_url,sizes,stock,in_stock,rating,reviews,sku,brand,slot,formality
BOSS00246,Olive Oversized Travel Blazer,Blazers,Olive,Wool,559,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,"images/blazers/Slim-fit_suit_in_patterned_stretch_fabric,_Blue_6.jpg","M,L,XL,XS,S,XXL",46,True,4.4,412,BLA00246,BOSS,TOPS,FORMAL
BOSS00247,Navy Tailored-Fit Linen Blazer,Blazers,Navy,Virgin Wool,659,€,Premium BOSS blazers crafted from Virgin Wool. Modern fit with refined detailing.,images/jackets/leather_bomber_jacket_with_sleeve_pocket_black.jpg,"S,M,L,XXL,XS,XL",25,True,4.7,640,BLA00247,BOSS,TOPS,FORMAL
BOSS00248,Charcoal Slim-Fit Jersey Blazer,Blazers,Charcoal,Virgin Wool,459,€,Premium BOSS blazers crafted from Virgin Wool. Modern fit with refined detailing.,images/jackets/aviator-style_jacket_in_nappa_leather_dark_brown.jpg,"XS,S,XL,XXL,M",67,True,4.2,496,BLA00248,BOSS,TOPS,FORMAL
BOSS00249,Beige Oversized Wool Blazer,Blazers,Beige,Cotton,519,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/leather_puffer_jacket_with_detachable_sleeves_and_hood_black.jpg,"M,S,L,XXL,XS",26,True,4.6,509,BLA00249,BOSS,TOPS,FORMAL
BOSS00250,White Relaxed-Fit Linen Blazer,Blazers,White,Virgin Wool,749,€,Premium BOSS blazers crafted from Virgin Wool. Modern fit with refined detailing.,images/jackets/regular-fit_jacket_in_suede_brown.jpg,"XXL,L,M,S,XL,XS",94,True,4.3,339,BLA00250,BOSS,TOPS,FORMAL
BOSS00251,Black Slim-Fit Travel Blazer,Blazers,Black,Cotton,489,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/leather_bomber_jacket_with_sleeve_pocket_black.jpg,"L,M,XS,XL,S,XXL",81,True,4.1,361,BLA00251,BOSS,TOPS,FORMAL
BOSS00252,Beige Relaxed-Fit Jersey Blazer,Blazers,Beige,Wool,739,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/jackets/aviator-style_jacket_in_nappa_leather_dark_brown.jpg,"XL,M,L,XXL,XS",68,True,4.3,162,BLA00252,BOSS,TOPS,FORMAL
BOSS00253,White Relaxed-Fit Jersey Blazer,Blazers,White,Wool,579,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/blazers/two-piece_slim-fit_suit_in_patterned_virgin_wool_blue.jpg,"S,XL,XXL,XS,M,L",90,True,4.7,425,BLA00253,BOSS,TOPS,FORMAL
BOSS00254,Black Slim-Fit Jersey Blazer,Blazers,Black,Wool,559,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/blazers/two-piece_wool-blend_extra-slim-fit_suit_black.jpg,"M,S,XL,XS,XXL",80,True,5.0,50,BLA00254,BOSS,TOPS,FORMAL
BOSS00255,Brown Oversized Jersey Blazer,Blazers,Brown,Wool,649,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/jackets/leather_bomber_jacket_with_sleeve_pocket_black.jpg,"L,S,XXL,M,XL,XS",29,True,4.9,604,BLA00255,BOSS,TOPS,FORMAL
BOSS00256,Beige Slim-Fit Travel Blazer,Blazers,Beige,Cotton,459,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,"images/blazers/Slim-fit_suit_in_patterned_stretch_fabric,_Blue_6.jpg","L,XL,M,XXL",33,True,4.1,204,BLA00256,BOSS,TOPS,FORMAL
BOSS00257,Olive Oversized Jersey Blazer,Blazers,Olive,Cotton,399,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,"images/blazers/Slim-fit_suit_in_patterned_stretch_fabric,_Blue_5.jpg","M,L,XS,S",71,True,4.7,146,BLA00257,BOSS,TOPS,FORMAL
BOSS00258,Grey Relaxed-Fit Wool Blazer,Blazers,Grey,Linen,779,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/blazers/two-piece_wool-blend_extra-slim-fit_suit_black.jpg,"L,XL,M,XS,S,XXL",23,True,4.7,750,BLA00258,BOSS,TOPS,FORMAL
BOSS00259,Beige Relaxed-Fit Wool Blazer,Blazers,Beige,Cotton,479,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,"images/blazers/Slim-fit_suit_in_patterned_stretch_fabric,_Blue_6.jpg","XS,M,XXL,XL",22,True,4.3,42,BLA00259,BOSS,TOPS,FORMAL
BOSS00260,Brown Regular-Fit Cotton Blazer,Blazers,Brown,Cotton,609,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/leather_jacket_with_shearling_collar_black.jpg,"S,XL,XXL,M",93,True,4.8,295,BLA00260,BOSS,TOPS,FORMAL
BOSS00261,Beige Slim-Fit Linen Blazer,Blazers,Beige,Wool,679,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/jackets/padded_jacket_with_leather_trims_black.jpg,"M,XS,S,L",33,True,4.7,540,BLA00261,BOSS,TOPS,FORMAL
BOSS00262,Grey Oversized Linen Blazer,Blazers,Grey,Cotton,619,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/blazers/modern-fit_suit_in_performance-stretch_twill_dark_green.jpg,"L,XXL,XL,XS,S,M",44,True,4.8,466,BLA00262,BOSS,TOPS,FORMAL
BOSS00263,Brown Regular-Fit Cotton Blazer,Blazers,Brown,Linen,399,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/blazers/two-piece_wool-blend_extra-slim-fit_suit_black.jpg,"XS,S,XXL,M,L,XL",88,True,4.6,41,BLA00263,BOSS,TOPS,FORMAL
BOSS00264,Brown Slim-Fit Linen Blazer,Blazers,Brown,Wool,569,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/jackets/leather_bomber_jacket_with_sleeve_pocket_black.jpg,"S,XL,XXL,L",36,True,4.5,181,BLA00264,BOSS,TOPS,FORMAL
BOSS00265,White Tailored-Fit Wool Blazer,Blazers,White,Linen,659,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,"images/blazers/Slim-fit_suit_in_patterned_stretch_fabric,_Blue_6.jpg","XL,XXL,S,M,XS",26,True,4.6,481,BLA00265,BOSS,TOPS,FORMAL
BOSS00266,Burgundy Oversized Travel Blazer,Blazers,Burgundy,Linen,599,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/jackets/leather_jacket_with_shearling_collar_black.jpg,"XS,S,XXL,M",53,True,4.7,606,BLA00266,BOSS,TOPS,FORMAL
BOSS00267,Grey Relaxed-Fit Linen Blazer,Blazers,Grey,Virgin Wool,739,€,Premium BOSS blazers crafted from Virgin Wool. Modern fit with refined detailing.,images/jackets/leather_jacket_with_shearling_collar_black.jpg,"XL,L,S,XXL,M",26,True,4.3,94,BLA00267,BOSS,TOPS,FORMAL
BOSS00268,Grey Relaxed-Fit Jersey Blazer,Blazers,Grey,Cotton,569,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/blazers/two-piece_slim-fit_suit_in_patterned_virgin_wool_blue.jpg,"XS,L,XL,S",27,True,4.8,84,BLA00268,BOSS,TOPS,FORMAL
BOSS00269,Charcoal Oversized Cotton Blazer,Blazers,Charcoal,Virgin Wool,639,€,Premium BOSS blazers crafted from Virgin Wool. Modern fit with refined detailing.,images/jackets/leather_jacket_with_shearling_collar_black.jpg,"XS,L,S,XXL,M,XL",16,True,4.8,192,BLA00269,BOSS,TOPS,FORMAL
BOSS00270,Grey Tailored-Fit Cotton Blazer,Blazers,Grey,Cotton,769,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,"images/blazers/Slim-fit_suit_in_patterned_stretch_fabric,_Blue_6.jpg","M,XS,L,S,XXL",98,True,4.0,406,BLA00270,BOSS,TOPS,FORMAL
BOSS00271,Charcoal Oversized Wool Blazer,Blazers,Charcoal,Cotton,639,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/regular-fit_jacket_in_grained_leather_brown.jpg,"XXL,XL,L,XS",76,True,4.7,356,BLA00271,BOSS,TOPS,FORMAL
BOSS00272,Olive Relaxed-Fit Wool Blazer,Blazers,Olive,Cotton,549,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/blazers/slim-fit_suit_in_patterned_stretch_fabric_blue.jpg,"XS,M,XXL,L,XL,S",20,True,4.2,561,BLA00272,BOSS,TOPS,FORMAL
BOSS00273,Burgundy Oversized Jersey Blazer,Blazers,Burgundy,Linen,749,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,"images/blazers/Slim-fit_suit_in_patterned_stretch_fabric,_Blue_5.jpg","XL,XXL,M,XS",71,True,4.8,28,BLA00273,BOSS,TOPS,FORMAL
BOSS00274,Charcoal Tailored-Fit Wool Blazer,Blazers,Charcoal,Linen,619,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/jackets/leather_jacket_with_shearling_collar_black.jpg,"XL,M,XS,S",43,True,4.8,358,BLA00274,BOSS,TOPS,FORMAL
BOSS00275,Beige Tailored-Fit Wool Blazer,Blazers,Beige,Linen,669,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/jackets/regular-fit_jacket_in_grained_leather_brown.jpg,"L,M,XS,XL,XXL,S",33,True,4.8,700,BLA00275,BOSS,TOPS,FORMAL
BOSS00276,Olive Slim-Fit Jersey Blazer,Blazers,Olive,Linen,649,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/blazers/slim-fit_suit_in_patterned_stretch_fabric_blue.jpg,"XL,S,XXL,L",95,True,4.9,572,BLA00276,BOSS,TOPS,FORMAL
BOSS00277,Grey Slim-Fit Travel Blazer,Blazers,Grey,Wool,489,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/blazers/slim-fit_suit_in_patterned_stretch_fabric_blue.jpg,"S,L,M,XS,XL",26,True,4.3,714,BLA00277,BOSS,TOPS,FORMAL
BOSS00278,Black Oversized Linen Blazer,Blazers,Black,Cotton,399,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/buffalo-leather_regular-fit_jacket_with_shearling_collar_black.jpg,"XXL,M,L,S",79,True,4.5,512,BLA00278,BOSS,TOPS,FORMAL
BOSS00279,Olive Tailored-Fit Cotton Blazer,Blazers,Olive,Linen,709,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/jackets/buffalo-leather_regular-fit_jacket_with_shearling_collar_black.jpg,"L,XS,XL,M,S,XXL",60,True,4.3,767,BLA00279,BOSS,TOPS,FORMAL
BOSS00280,Brown Regular-Fit Jersey Blazer,Blazers,Brown,Cotton,619,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/leather_bomber_jacket_with_sleeve_pocket_black.jpg,"S,XL,L,XXL,XS",90,True,4.5,48,BLA00280,BOSS,TOPS,FORMAL
BOSS00281,Brown Oversized Linen Blazer,Blazers,Brown,Linen,399,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/jackets/padded_jacket_with_leather_trims_black.jpg,"XXL,M,XS,S,L,XL",73,True,5.0,527,BLA00281,BOSS,TOPS,FORMAL
BOSS00282,Grey Tailored-Fit Wool Blazer,Blazers,Grey,Linen,529,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/blazers/two-piece_wool-blend_extra-slim-fit_suit_black.jpg,"XS,L,XL,XXL",68,True,4.7,349,BLA00282,BOSS,TOPS,FORMAL
BOSS00283,Olive Tailored-Fit Travel Blazer,Blazers,Olive,Cotton,439,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/buffalo-leather_regular-fit_jacket_with_shearling_collar_black.jpg,"XXL,S,M,L,XL",26,True,4.1,218,BLA00283,BOSS,TOPS,FORMAL
BOSS00284,White Relaxed-Fit Linen Blazer,Blazers,White,Virgin Wool,669,€,Premium BOSS blazers crafted from Virgin Wool. Modern fit with refined detailing.,images/blazers/modern-fit_suit_in_performance-stretch_twill_dark_green.jpg,"L,XS,M,XL,S",52,True,4.8,152,BLA00284,BOSS,TOPS,FORMAL
BOSS00285,Beige Relaxed-Fit Jersey Blazer,Blazers,Beige,Cotton,779,€,Premium BOSS blazers crafted from Cotton. Modern fit with refined detailing.,images/jackets/leather_jacket_with_shearling_collar_black.jpg,"L,S,XL,XXL,M,XS",70,True,4.0,712,BLA00285,BOSS,TOPS,FORMAL
BOSS00286,Grey Relaxed-Fit Jersey Blazer,Blazers,Grey,Virgin Wool,509,€,Premium BOSS blazers crafted from Virgin Wool. Modern fit with refined detailing.,images/jackets/leather_jacket_with_shearling_collar_black.jpg,"XS,L,S,XXL",92,True,4.8,299,BLA00286,BOSS,TOPS,FORMAL
BOSS00287,Grey Slim-Fit Wool Blazer,Blazers,Grey,Linen,569,€,Premium BOSS blazers crafted from Linen. Modern fit with refined detailing.,images/jackets/aviator-style_jacket_in_nappa_leather_dark_brown.jpg,"XS,S,XXL,L",97,True,4.9,725,BLA00287,BOSS,TOPS,FORMAL
BOSS00288,Black Slim-Fit Wool Blazer,Blazers,Black,Wool,409,€,Premium BOSS blazers crafted from Wool. Modern fit with refined detailing.,images/jackets/padded_jacket_with_leather_trims_black.jpg,"XXL,S,L,XL",37,True,4.9,697,BLA00288,BOSS,TOPS,FORMAL
BOSS00289,Grey Slim-Fit Joggers,Pants,Grey,Twill,249,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_2.jpg","32,38,30,28,34,36",46,True,4.3,738,PAN00289,BOSS,BOTTOMS,SMART_CASUAL
BOSS00290,Olive Relaxed-Fit Dress Pants,Pants,Olive,Twill,209,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_0.jpg,"28,34,38,32",41,True,4.2,525,PAN00290,BOSS,BOTTOMS,SMART_CASUAL
BOSS00291,Black Relaxed-Fit Chinos,Pants,Black,Cotton,189,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_10.jpg,"28,36,38,32",90,True,5.0,532,PAN00291,BOSS,BOTTOMS,SMART_CASUAL
BOSS00292,White Relaxed-Fit Chinos,Pants,White,Canvas,269,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","30,38,36,32,34,28",72,True,4.9,26,PAN00292,BOSS,BOTTOMS,SMART_CASUAL
BOSS00293,Black Tailored-Fit Tapered Pants,Pants,Black,Twill,179,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_16.jpg,"32,28,30,36,38",72,True,4.1,652,PAN00293,BOSS,BOTTOMS,SMART_CASUAL
BOSS00294,Navy Oversized Dress Pants,Pants,Navy,Twill,269,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_8.jpg,"34,36,38,30,28",54,True,4.2,67,PAN00294,BOSS,BOTTOMS,SMART_CASUAL
BOSS00295,Black Slim-Fit Chinos,Pants,Black,Stretch Cotton,259,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_6.jpg,"36,34,28,38",65,True,4.6,377,PAN00295,BOSS,BOTTOMS,SMART_CASUAL
BOSS00296,Beige Regular-Fit Dress Pants,Pants,Beige,Stretch Cotton,239,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_18.jpg,"38,32,34,28,30",39,True,4.4,775,PAN00296,BOSS,BOTTOMS,SMART_CASUAL
BOSS00297,Burgundy Relaxed-Fit Tapered Pants,Pants,Burgundy,Stretch Cotton,229,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_4.jpg","30,38,28,36,34",81,True,4.7,535,PAN00297,BOSS,BOTTOMS,SMART_CASUAL
BOSS00298,Burgundy Oversized Tapered Pants,Pants,Burgundy,Stretch Cotton,139,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey.jpg,"38,30,32,28,34",90,True,4.2,376,PAN00298,BOSS,BOTTOMS,SMART_CASUAL
BOSS00299,Burgundy Slim-Fit Cargo Pants,Pants,Burgundy,Twill,139,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_11.jpg,"32,34,30,28,36,38",49,True,4.4,727,PAN00299,BOSS,BOTTOMS,SMART_CASUAL
BOSS00300,Burgundy Relaxed-Fit Chinos,Pants,Burgundy,Stretch Cotton,239,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/Slim-fit_chinos_in_easy-iron_four-way_stretch_fabr_18.jpg,"32,30,28,36",58,True,4.8,249,PAN00300,BOSS,BOTTOMS,SMART_CASUAL
BOSS00301,Burgundy Slim-Fit Cargo Pants,Pants,Burgundy,Twill,269,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_10.jpg,"36,32,38,34,28",25,True,4.4,272,PAN00301,BOSS,BOTTOMS,SMART_CASUAL
BOSS00302,Grey Oversized Tapered Pants,Pants,Grey,Cotton,209,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_3.jpg,"32,30,34,28",37,True,4.9,688,PAN00302,BOSS,BOTTOMS,SMART_CASUAL
BOSS00303,Charcoal Regular-Fit Joggers,Pants,Charcoal,Cotton,139,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_2.jpg","30,38,32,36",49,True,4.4,490,PAN00303,BOSS,BOTTOMS,SMART_CASUAL
BOSS00304,Navy Oversized Dress Pants,Pants,Navy,Canvas,139,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,images/pants/chinos_for_him_by_BOSS_3.jpg,"38,32,30,34,28,36",80,True,4.5,723,PAN00304,BOSS,BOTTOMS,SMART_CASUAL
BOSS00305,White Relaxed-Fit Joggers,Pants,White,Canvas,139,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_1.jpg","38,36,28,32",72,True,4.5,127,PAN00305,BOSS,BOTTOMS,SMART_CASUAL
BOSS00306,Black Oversized Cargo Pants,Pants,Black,Twill,269,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_4.jpg,"36,32,28,34,38",39,True,4.5,591,PAN00306,BOSS,BOTTOMS,SMART_CASUAL
BOSS00307,Black Relaxed-Fit Cargo Pants,Pants,Black,Canvas,209,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_3.jpg","30,32,28,38,34,36",89,True,4.2,237,PAN00307,BOSS,BOTTOMS,SMART_CASUAL
BOSS00308,Navy Relaxed-Fit Dress Pants,Pants,Navy,Cotton,149,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,images/pants/slim-fit_suit_in_wool_tussah_silk_and_linen_red.jpg,"28,38,34,32",63,True,4.8,388,PAN00308,BOSS,BOTTOMS,SMART_CASUAL
BOSS00309,Brown Tailored-Fit Chinos,Pants,Brown,Cotton,209,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_2.jpg","32,36,30,38",17,True,4.6,798,PAN00309,BOSS,BOTTOMS,SMART_CASUAL
BOSS00310,Beige Relaxed-Fit Dress Pants,Pants,Beige,Cotton,149,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_4.jpg","36,38,30,32",90,True,4.4,245,PAN00310,BOSS,BOTTOMS,SMART_CASUAL
BOSS00311,Beige Relaxed-Fit Chinos,Pants,Beige,Canvas,129,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_9.jpg,"30,38,32,28",13,True,4.1,775,PAN00311,BOSS,BOTTOMS,SMART_CASUAL
BOSS00312,Grey Regular-Fit Chinos,Pants,Grey,Canvas,219,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_2.jpg","34,28,36,32",100,True,4.2,751,PAN00312,BOSS,BOTTOMS,SMART_CASUAL
BOSS00313,Beige Slim-Fit Chinos,Pants,Beige,Stretch Cotton,269,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_10.jpg,"34,32,30,36,38,28",25,True,4.4,207,PAN00313,BOSS,BOTTOMS,SMART_CASUAL
BOSS00314,White Regular-Fit Chinos,Pants,White,Stretch Cotton,229,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_2.jpg","38,36,28,30",33,True,4.4,496,PAN00314,BOSS,BOTTOMS,SMART_CASUAL
BOSS00315,Burgundy Tailored-Fit Cargo Pants,Pants,Burgundy,Twill,239,€,Premium BOSS pants crafted from Twill. Modern fit with refined detailing.,images/pants/regular_chinos_for_him_by_BOSS_6.jpg,"36,32,30,34,28",52,True,4.6,204,PAN00315,BOSS,BOTTOMS,SMART_CASUAL
BOSS00316,Beige Slim-Fit Tapered Pants,Pants,Beige,Cotton,259,€,Premium BOSS pants crafted from Cotton. Modern fit with refined detailing.,images/pants/other_chinos_for_him_by_BOSS_14.jpg,"36,34,28,32",29,True,4.4,439,PAN00316,BOSS,BOTTOMS,SMART_CASUAL
BOSS00317,Brown Relaxed-Fit Chinos,Pants,Brown,Stretch Cotton,249,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/slim-fit_suit_in_wool_tussah_silk_and_linen_red.jpg,"34,36,28,38,32",24,True,4.2,200,PAN00317,BOSS,BOTTOMS,SMART_CASUAL
BOSS00318,Olive Tailored-Fit Joggers,Pants,Olive,Stretch Cotton,129,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/delaware_slim-fit_jeans_in_grey_soft-motion_denim_grey.jpg,"38,36,34,30,28",52,True,4.3,428,PAN00318,BOSS,BOTTOMS,SMART_CASUAL
BOSS00319,Beige Oversized Dress Pants,Pants,Beige,Stretch Cotton,189,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_0.jpg","36,38,30,32,34",30,True,4.9,186,PAN00319,BOSS,BOTTOMS,SMART_CASUAL
BOSS00320,Grey Regular-Fit Cargo Pants,Pants,Grey,Canvas,129,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,"images/pants/Slim-fit_suit_in_a_performance-stretch_wool_blend,_1.jpg","36,34,32,38,30",71,True,4.6,358,PAN00320,BOSS,BOTTOMS,SMART_CASUAL
BOSS00321,Black Oversized Tapered Pants,Pants,Black,Canvas,189,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_11.jpg,"36,38,30,32",49,True,4.9,494,PAN00321,BOSS,BOTTOMS,SMART_CASUAL
BOSS00322,Grey Relaxed-Fit Dress Pants,Pants,Grey,Canvas,229,€,Premium BOSS pants crafted from Canvas. Modern fit with refined detailing.,images/pants/tapered-fit_jeans_in_black-black_stretch_denim_black.jpg,"32,38,36,34,28",38,True,4.3,539,PAN00322,BOSS,BOTTOMS,SMART_CASUAL
BOSS00323,Charcoal Slim-Fit Joggers,Pants,Charcoal,Stretch Cotton,229,€,Premium BOSS pants crafted from Stretch Cotton. Modern fit with refined detailing.,images/pants/slim_chinos_for_him_by_BOSS_9.jpg,"30,34,38,36,32,28",56,True,4.6,468,PAN00323,BOSS,BOTTOMS,SMART_CASUAL
